2024-01-26 07:56:56,467: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-01-26 07:56:57,986: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-01-26 07:56:57,987: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-26 07:56:57,988: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-01-26 07:56:57,988: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-26 07:56:57,989: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 07:56:57[0m
2024-01-26 07:56:57,989: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 07:56:57,994: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 07:57:00,510: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 07:57:00[0m
2024-01-26 07:57:00,511: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 07:57:00,512: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-01-26 07:57:00,512: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-01-26 07:57:00,513: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 07:57:00[0m
2024-01-26 07:57:00,513: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 07:57:00,515: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 07:57:01,400: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 07:57:01[0m
2024-01-26 07:57:01,401: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 07:57:01,402: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-01-26 07:57:01,402: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-01-26 07:57:01,403: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-26 07:57:01,404: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-26 07:57:01,405: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-26 07:57:01,406: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-26 07:57:01,406: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-01-26 07:57:01,407: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-26 07:57:01,408: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-01-26 07:57:01,408: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-26 07:57:01,409: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 07:57:01[0m
2024-01-26 07:57:01,409: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 07:57:01,410: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 07:57:02,438: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 07:57:02[0m
2024-01-26 07:57:02,439: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 07:57:02,440: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-01-26 07:57:02,440: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-01-26 07:57:02,441: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 07:57:02[0m
2024-01-26 07:57:02,441: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 07:57:02,442: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 07:57:03,486: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 07:57:03[0m
2024-01-26 07:57:03,487: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 07:57:03,488: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-01-26 07:57:03,488: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-01-26 07:57:03,489: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 07:57:03[0m
2024-01-26 07:57:03,489: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 07:57:03,490: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 07:57:04,367: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 07:57:04[0m
2024-01-26 07:57:04,368: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 07:57:04,369: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-01-26 07:57:04,369: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
