2024-01-26 08:38:40,493: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-01-26 08:38:42,040: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-01-26 08:38:42,040: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-26 08:38:42,041: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-01-26 08:38:42,041: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-26 08:38:42,042: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 08:38:42[0m
2024-01-26 08:38:42,043: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 08:38:43,597: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 08:38:44,398: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 08:38:44[0m
2024-01-26 08:38:44,399: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 08:38:44,400: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-01-26 08:38:44,400: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-01-26 08:38:44,400: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 08:38:44[0m
2024-01-26 08:38:44,401: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 08:38:44,401: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 08:38:44,605: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 08:38:44[0m
2024-01-26 08:38:44,606: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 08:38:44,606: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-01-26 08:38:44,606: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-01-26 08:38:44,607: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-26 08:38:44,608: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-26 08:38:44,609: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-26 08:38:44,609: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-26 08:38:44,610: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
