2024-01-26 08:46:33,984: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-01-26 08:46:35,518: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-01-26 08:46:35,519: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-26 08:46:35,520: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-01-26 08:46:35,520: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-26 08:46:35,521: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 08:46:35[0m
2024-01-26 08:46:35,526: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 08:46:35,530: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 08:46:37,614: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 08:46:37[0m
2024-01-26 08:46:37,615: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 08:46:37,616: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-01-26 08:46:37,616: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-01-26 08:46:37,617: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 08:46:37[0m
2024-01-26 08:46:37,617: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 08:46:37,618: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 08:46:38,456: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 08:46:38[0m
2024-01-26 08:46:38,458: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 08:46:38,459: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-01-26 08:46:38,459: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-01-26 08:46:38,460: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-26 08:46:38,462: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-26 08:46:38,463: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-26 08:46:38,463: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-26 08:46:38,464: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-01-26 08:46:38,465: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-26 08:46:38,466: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-01-26 08:46:38,466: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-26 08:46:38,467: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 08:46:38[0m
2024-01-26 08:46:38,468: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 08:46:38,469: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 08:46:39,473: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-26 08:46:39[0m
2024-01-26 08:46:39,475: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-26 08:46:39,476: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-01-26 08:46:39,476: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-01-26 08:46:39,477: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-26 08:46:39[0m
2024-01-26 08:46:39,477: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 08:46:39,478: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
